5.296804428100585938e+00,1.815537929534912109e+00
3.709442377090454102e+00,9.489933967590332031e+00
2.958717346191406250e+00,8.292615890502929688e+00
1.025012612342834473e+00,1.089563846588134766e+00
7.480039119720458984e+00,4.000618457794189453e+00
6.246606349945068359e+00,5.995297431945800781e+00
2.687829256057739258e+00,4.653573989868164062e+00
5.150719642639160156e+00,4.786234378814697266e+00
5.827353596687316895e-01,1.113407164812088013e-01
7.901426315307617188e+00,4.808121204376220703e+00
9.291238784790039062e+00,7.481213569641113281e+00
2.443873167037963867e+00,6.275936365127563477e-01
3.534392833709716797e+00,7.683681488037109375e+00
6.050183176994323730e-01,6.538072228431701660e-01
5.773622393608093262e-01,7.863334655761718750e+00
1.074017167091369629e+00,2.013647794723510742e+00
5.707880973815917969e+00,9.902164459228515625e+00
1.960134029388427734e+00,2.634846687316894531e+00
1.534599065780639648e+00,3.830791473388671875e+00
5.299307346343994141e+00,5.801500797271728516e+00
3.141564130783081055e+00,1.439039707183837891e-01
1.254813671112060547e-01,6.847738742828369141e+00
8.067348599433898926e-01,6.956838607788085938e+00
4.139914035797119141e+00,7.766293525695800781e+00
5.535130023956298828e+00,9.503644943237304688e+00
8.356181144714355469e+00,2.909483909606933594e+00
8.429883956909179688e+00,1.798340797424316406e+00
3.374826669692993164e+00,4.287518978118896484e+00
4.190421104431152344e+00,3.528697252273559570e+00
1.105198860168457031e-01,5.322838306427001953e+00
1.930526494979858398e-01,3.351072311401367188e+00
6.130779266357421875e+00,4.047842025756835938e+00
5.446435451507568359e+00,3.616729497909545898e+00
5.219806194305419922e+00,8.388359069824218750e+00
3.112513065338134766e+00,4.674999713897705078e+00
7.400552749633789062e+00,1.299694418907165527e+00
3.423722743988037109e+00,1.399933576583862305e+00
2.626008749008178711e+00,1.919693470001220703e+00
7.655763626098632812e+00,2.749289274215698242e+00
9.862855911254882812e+00,1.916242837905883789e+00
8.742826461791992188e+00,5.493396759033203125e+00
4.175589561462402344e+00,8.766865730285644531e+00
9.026535987854003906e+00,6.806054592132568359e+00
1.113054394721984863e+00,9.433515548706054688e+00
2.181341797113418579e-01,1.282720565795898438e+00
7.101839065551757812e+00,1.106389641761779785e+00
8.227284431457519531e+00,7.734146595001220703e+00
8.902778625488281250e+00,4.426177024841308594e+00
1.643309235572814941e+00,7.935367107391357422e+00
7.754569530487060547e+00,8.111381530761718750e+00
7.104295253753662109e+00,4.664034843444824219e+00
9.086606025695800781e+00,2.376942157745361328e+00
6.406207561492919922e+00,4.404689311981201172e+00
7.869799613952636719e+00,2.539743661880493164e+00
3.825231552124023438e+00,8.888168334960937500e+00
8.085586547851562500e+00,3.820877552032470703e+00
7.006401062011718750e+00,6.722718238830566406e+00
2.283253073692321777e-01,5.776926994323730469e+00
9.206594467163085938e+00,7.913691520690917969e+00
9.601121902465820312e+00,8.325040817260742188e+00
7.284380435943603516e+00,8.383587837219238281e+00
3.365684032440185547e+00,8.966542243957519531e+00
4.141547203063964844e+00,5.474341392517089844e+00
7.114964962005615234e+00,3.142509460449218750e+00
1.705162525177001953e+00,1.284180641174316406e+00
2.250051498413085938e+00,2.354803800582885742e+00
6.887288570404052734e+00,7.373981475830078125e+00
3.712090969085693359e+00,2.101859331130981445e+00
4.935781002044677734e+00,7.444618225097656250e+00
3.593714714050292969e+00,6.733172416687011719e+00
8.568236351013183594e+00,9.494304656982421875e+00
3.199023485183715820e+00,4.927175045013427734e+00
9.378862380981445312e+00,5.479876041412353516e+00
3.606471776962280273e+00,1.499440073966979980e+00
4.461491107940673828e+00,1.338696479797363281e+00
6.345268249511718750e+00,8.521088957786560059e-01
4.682510852813720703e+00,5.106702804565429688e+00
7.578626632690429688e+00,4.922331333160400391e+00
9.206157684326171875e+00,6.283376693725585938e+00
4.761003851890563965e-01,5.584475517272949219e+00
